userid,spending_amount,receipient_category,Necessities_or_non_essential,timestamp
000064,775.94,insurance,True,2024-11-09 15:04:29.880009
000067,883.58,utility,True,2024-09-15 15:04:29.880009
000031,584.71,utility,True,2024-12-18 15:04:29.880009
000000,428.39,food,True,2024-11-08 15:04:29.880009
000000,434.89,buy now pay later,False,2024-09-28 15:04:29.880009
000043,2060.03,investment,False,2024-08-03 15:04:29.880009
000010,493.07,telco,True,2024-07-20 15:04:29.880009
000082,430.69,buy now pay later,False,2024-11-08 15:04:29.880009
000035,151.03,fashion,False,2024-07-10 15:04:29.880009
000045,907.81,rental,True,2024-09-27 15:04:29.880009
000046,962.69,utility,True,2024-12-08 15:04:29.880009
000078,323.05,installments,False,2024-11-27 15:04:29.880009
000049,303.47,transportation,True,2024-08-22 15:04:29.880009
000025,518.12,groceries,True,2024-09-15 15:04:29.880009
000034,426.65,installments,False,2024-07-20 15:04:29.880009
000005,738.6,food,True,2024-12-21 15:04:29.880009
000051,312.42,utility,True,2024-10-18 15:04:29.880009
000042,707.59,insurance,True,2024-11-08 15:04:29.880009
000042,185.81,insurance,True,2024-10-28 15:04:29.880009
000004,136.01,taxes,True,2024-07-16 15:04:29.880009
000077,8508.19,mortgage loan,True,2024-09-16 15:04:29.880009
000001,900.62,telco,True,2024-08-16 15:04:29.880009
000074,230.18,rental,True,2024-09-19 15:04:29.880009
000053,687.52,utility,True,2024-12-26 15:04:29.880009
000043,4345.14,mortgage loan,True,2024-08-20 15:04:29.880009
000029,715.58,food,True,2024-12-12 15:04:29.880009
000043,301.11,gym membership,False,2024-08-29 15:04:29.880009
000007,4639.61,mortgage loan,True,2024-08-09 15:04:29.880009
000022,677.07,gym membership,False,2024-08-15 15:04:29.880009
000071,614.2,transportation,True,2024-10-06 15:04:29.880009
000073,977.02,telco,True,2024-09-20 15:04:29.880009
000053,403.48,insurance,True,2024-09-07 15:04:29.880009
000039,9255.02,investment,False,2024-12-24 15:04:29.880009
000023,2835.03,mortgage loan,True,2024-12-16 15:04:29.880009
000025,218.13,buy now pay later,False,2024-11-22 15:04:29.880009
000011,381.09,utility,True,2024-11-04 15:04:29.880009
000050,6174.66,mortgage loan,True,2024-12-07 15:04:29.880009
000052,868.63,taxes,True,2024-07-08 15:04:29.880009
000045,578.41,food,True,2024-09-16 15:04:29.880009
000000,581.58,groceries,True,2024-10-23 15:04:29.880009
000007,337.48,insurance,True,2024-07-25 15:04:29.880009
000030,4962.01,investment,False,2024-11-13 15:04:29.880009
000074,238.2,fashion,False,2024-11-24 15:04:29.880009
000012,963.26,rental,True,2024-11-04 15:04:29.880009
000029,114.89,buy now pay later,False,2024-12-26 15:04:29.880009
000055,7082.31,investment,False,2024-11-21 15:04:29.880009
000014,954.06,telco,True,2024-11-21 15:04:29.880009
000064,153.16,gym membership,False,2024-09-25 15:04:29.880009
000068,78.91,credit card payment,False,2024-12-03 15:04:29.880009
000049,754.61,groceries,True,2024-09-21 15:04:29.880009
000017,73.97,fashion,False,2024-08-18 15:04:29.880009
000070,287.32,buy now pay later,False,2024-12-01 15:04:29.880009
000046,121.81,groceries,True,2024-10-14 15:04:29.880009
000023,159.92,credit card payment,False,2024-12-22 15:04:29.880009
000012,967.71,insurance,True,2024-11-09 15:04:29.880009
000075,371.92,credit card payment,False,2024-11-05 15:04:29.880009
000072,762.85,taxes,True,2024-12-09 15:04:29.880009
000039,550.56,transportation,True,2024-08-05 15:04:29.880009
000040,54.17,insurance,True,2024-09-15 15:04:29.880009
000068,4637.78,investment,False,2024-10-05 15:04:29.880009
000052,136.61,insurance,True,2024-08-20 15:04:29.880009
000076,550.68,food,True,2024-09-17 15:04:29.880009
000066,924.4,insurance,True,2024-09-24 15:04:29.880009
000015,2400.22,investment,False,2024-12-24 15:04:29.880009
000032,269.0,fashion,False,2024-12-17 15:04:29.880009
000023,215.21,rental,True,2024-10-23 15:04:29.880009
000002,63.63,transportation,True,2024-12-20 15:04:29.880009
000017,931.17,insurance,True,2024-08-15 15:04:29.880009
000058,931.54,transportation,True,2024-07-27 15:04:29.880009
000046,837.35,gym membership,False,2024-12-22 15:04:29.880009
000046,804.24,gym membership,False,2024-11-21 15:04:29.880009
000039,476.91,buy now pay later,False,2024-10-13 15:04:29.880009
000013,118.83,gym membership,False,2024-10-28 15:04:29.880009
000000,1709.2,mortgage loan,True,2024-10-10 15:04:29.880009
000065,288.81,utility,True,2024-08-27 15:04:29.880009
000041,879.11,installments,False,2024-09-09 15:04:29.880009
000025,9875.24,mortgage loan,True,2024-08-17 15:04:29.880009
000077,310.2,rental,True,2024-11-27 15:04:29.880009
000069,426.81,food,True,2024-09-26 15:04:29.880009
000066,4725.58,mortgage loan,True,2024-12-23 15:04:29.880009
000057,910.85,gym membership,False,2024-08-27 15:04:29.880009
000065,356.15,gym membership,False,2024-08-27 15:04:29.880009
000068,714.66,utility,True,2024-09-13 15:04:29.880009
000035,1498.95,investment,False,2024-09-28 15:04:29.880009
000012,372.12,installments,False,2024-10-26 15:04:29.880009
000043,999.44,rental,True,2024-12-26 15:04:29.880009
000083,644.96,taxes,True,2024-08-07 15:04:29.880009
000075,546.02,gym membership,False,2024-07-07 15:04:29.880009
000056,730.49,utility,True,2024-08-23 15:04:29.880009
000044,444.64,buy now pay later,False,2024-09-10 15:04:29.880009
000039,329.38,installments,False,2024-11-05 15:04:29.880009
000036,714.54,taxes,True,2024-09-03 15:04:29.880009
000011,8853.21,mortgage loan,True,2024-12-14 15:04:29.880009
000064,215.56,taxes,True,2024-07-08 15:04:29.880009
000064,53.47,transportation,True,2024-09-06 15:04:29.880009
000008,367.27,telco,True,2024-11-09 15:04:29.880009
000066,409.56,fashion,False,2024-09-17 15:04:29.880009
000052,116.09,buy now pay later,False,2024-08-07 15:04:29.880009
000070,8375.78,mortgage loan,True,2024-11-01 15:04:29.880009
000016,527.52,utility,True,2024-09-06 15:04:29.880009
000083,312.49,gym membership,False,2024-08-20 15:04:29.880009
000070,218.75,rental,True,2024-11-23 15:04:29.880009
000033,241.8,telco,True,2024-07-23 15:04:29.880009
000047,462.81,telco,True,2024-07-21 15:04:29.880009
000051,109.04,utility,True,2024-12-19 15:04:29.880009
000017,7736.83,mortgage loan,True,2024-11-14 15:04:29.880009
000083,339.39,rental,True,2024-10-14 15:04:29.880009
000079,496.73,telco,True,2024-08-05 15:04:29.880009
000060,44.32,taxes,True,2024-09-10 15:04:29.880009
000045,612.91,insurance,True,2024-10-25 15:04:29.880009
000052,819.06,taxes,True,2024-10-12 15:04:29.880009
000034,93.41,installments,False,2024-09-18 15:04:29.880009
000059,210.06,rental,True,2024-09-16 15:04:29.880009
000016,635.07,groceries,True,2024-12-25 15:04:29.880009
000044,893.09,insurance,True,2024-10-25 15:04:29.880009
000036,3735.18,investment,False,2024-11-19 15:04:29.880009
000029,250.13,fashion,False,2024-08-26 15:04:29.880009
000075,217.7,transportation,True,2024-10-24 15:04:29.880009
000027,344.19,groceries,True,2024-08-26 15:04:29.880009
000041,7214.62,investment,False,2024-08-03 15:04:29.880009
000043,867.73,telco,True,2024-08-20 15:04:29.880009
000042,510.08,rental,True,2024-11-20 15:04:29.880009
000059,563.43,installments,False,2024-11-17 15:04:29.880009
000020,351.07,telco,True,2024-08-28 15:04:29.880009
000028,226.53,groceries,True,2024-12-14 15:04:29.880009
000057,77.78,taxes,True,2024-08-06 15:04:29.880009
000067,492.63,telco,True,2024-09-03 15:04:29.880009
000007,5397.2,investment,False,2024-09-25 15:04:29.880009
000056,144.76,fashion,False,2024-08-14 15:04:29.880009
000033,350.3,transportation,True,2024-10-22 15:04:29.880009
000030,788.01,groceries,True,2024-10-12 15:04:29.880009
000066,332.24,fashion,False,2024-12-27 15:04:29.880009
000023,354.14,fashion,False,2024-11-27 15:04:29.880009
000066,293.7,food,True,2024-07-20 15:04:29.880009
000049,53.96,buy now pay later,False,2024-09-22 15:04:29.880009
000073,3192.8,mortgage loan,True,2024-12-18 15:04:29.880009
000068,118.6,transportation,True,2024-09-10 15:04:29.880009
000014,60.93,groceries,True,2024-09-10 15:04:29.880009
000002,242.85,food,True,2024-07-06 15:04:29.880009
000017,714.29,insurance,True,2024-09-17 15:04:29.880009
000027,749.41,utility,True,2024-12-24 15:04:29.880009
000082,650.45,taxes,True,2024-10-02 15:04:29.880009
000063,9961.17,mortgage loan,True,2024-11-24 15:04:29.880009
000020,812.41,groceries,True,2024-11-27 15:04:29.880009
000000,343.23,taxes,True,2024-11-02 15:04:29.880009
000025,525.14,utility,True,2024-10-04 15:04:29.880009
000012,541.21,groceries,True,2024-10-15 15:04:29.880009
000021,736.86,credit card payment,False,2024-09-28 15:04:29.880009
000079,949.3,food,True,2024-12-11 15:04:29.880009
000062,69.51,food,True,2024-11-06 15:04:29.880009
000001,602.96,utility,True,2024-10-16 15:04:29.880009
000048,508.85,groceries,True,2024-10-23 15:04:29.880009
000014,220.61,utility,True,2024-09-22 15:04:29.880009
000045,422.61,food,True,2024-12-12 15:04:29.880009
000062,536.25,telco,True,2024-10-06 15:04:29.880009
000004,711.7,installments,False,2024-08-02 15:04:29.880009
000015,185.37,utility,True,2024-07-27 15:04:29.880009
000012,335.93,buy now pay later,False,2024-09-15 15:04:29.880009
000010,339.12,groceries,True,2024-09-25 15:04:29.880009
000021,344.24,insurance,True,2024-12-18 15:04:29.880009
000020,534.17,taxes,True,2024-12-12 15:04:29.880009
000004,685.25,telco,True,2024-12-21 15:04:29.880009
000083,4265.7,mortgage loan,True,2024-12-25 15:04:29.880009
000068,298.59,installments,False,2024-11-19 15:04:29.880009
000005,854.91,installments,False,2024-07-29 15:04:29.880009
000082,402.93,food,True,2024-09-27 15:04:29.880009
000031,150.26,telco,True,2024-11-09 15:04:29.880009
000067,216.16,credit card payment,False,2024-07-25 15:04:29.880009
000060,243.76,buy now pay later,False,2024-10-24 15:04:29.880009
000038,538.35,rental,True,2024-09-26 15:04:29.880009
000076,4327.05,mortgage loan,True,2024-10-07 15:04:29.880009
000069,459.49,credit card payment,False,2024-09-16 15:04:29.880009
000073,648.41,food,True,2024-08-11 15:04:29.880009
000078,759.76,groceries,True,2024-08-03 15:04:29.880009
000006,470.38,credit card payment,False,2024-09-09 15:04:29.880009
000030,541.54,telco,True,2024-08-22 15:04:29.880009
000015,17.61,insurance,True,2024-11-09 15:04:29.880009
000021,510.39,rental,True,2024-07-10 15:04:29.880009
000003,657.44,rental,True,2024-10-01 15:04:29.880009
000021,421.47,gym membership,False,2024-10-15 15:04:29.880009
000033,446.87,food,True,2024-09-01 15:04:29.880009
000058,628.88,insurance,True,2024-07-04 15:04:29.880009
000004,6455.88,investment,False,2024-08-18 15:04:29.880009
000038,347.35,insurance,True,2024-07-08 15:04:29.880009
000040,59.14,insurance,True,2024-11-18 15:04:29.880009
000028,829.78,utility,True,2024-09-03 15:04:29.880009
000083,440.13,buy now pay later,False,2024-12-27 15:04:29.880009
000066,878.28,transportation,True,2024-10-12 15:04:29.880009
000050,6154.47,mortgage loan,True,2024-08-14 15:04:29.880009
000029,505.78,installments,False,2024-11-11 15:04:29.880009
000037,206.15,food,True,2024-08-14 15:04:29.880009
000054,522.97,groceries,True,2024-12-06 15:04:29.880009
000005,4596.88,mortgage loan,True,2024-11-04 15:04:29.880009
000074,595.67,credit card payment,False,2024-10-27 15:04:29.880009
000001,519.01,insurance,True,2024-07-11 15:04:29.880009
000063,2474.08,mortgage loan,True,2024-08-09 15:04:29.880009
000020,996.4,insurance,True,2024-11-09 15:04:29.880009
000071,457.08,buy now pay later,False,2024-09-19 15:04:29.880009
000075,3638.52,investment,False,2024-07-24 15:04:29.880009
000008,529.39,taxes,True,2024-12-09 15:04:29.880009
000003,45.67,telco,True,2024-07-14 15:04:29.880009
000028,695.36,credit card payment,False,2024-07-21 15:04:29.880009
000003,671.18,gym membership,False,2024-10-18 15:04:29.880009
000019,501.24,telco,True,2024-10-16 15:04:29.880009
000056,192.08,fashion,False,2024-12-15 15:04:29.880009
000050,95.64,insurance,True,2024-10-25 15:04:29.880009
000050,798.8,gym membership,False,2024-09-28 15:04:29.880009
000082,1572.24,mortgage loan,True,2024-09-14 15:04:29.880009
000072,55.34,rental,True,2024-09-23 15:04:29.880009
000044,638.15,utility,True,2024-11-30 15:04:29.880009
000064,101.37,fashion,False,2024-10-15 15:04:29.880009
000061,155.07,fashion,False,2024-07-24 15:04:29.880009
000051,148.97,insurance,True,2024-07-08 15:04:29.880009
000018,53.89,food,True,2024-08-19 15:04:29.880009
000073,422.06,transportation,True,2024-11-25 15:04:29.880009
000060,926.66,taxes,True,2024-08-06 15:04:29.880009
000005,15.84,food,True,2024-07-14 15:04:29.880009
000039,9039.04,mortgage loan,True,2024-07-25 15:04:29.880009
000069,960.81,insurance,True,2024-10-03 15:04:29.880009
000072,2271.13,mortgage loan,True,2024-07-16 15:04:29.880009
000055,462.62,transportation,True,2024-09-04 15:04:29.880009
000052,2636.96,investment,False,2024-07-24 15:04:29.880009
000062,111.77,buy now pay later,False,2024-07-26 15:04:29.880009
000068,314.96,taxes,True,2024-12-12 15:04:29.880009
000070,993.65,insurance,True,2024-12-24 15:04:29.880009
000025,695.84,insurance,True,2024-12-01 15:04:29.880009
000071,649.03,taxes,True,2024-10-04 15:04:29.880009
000027,338.76,buy now pay later,False,2024-08-17 15:04:29.880009
000076,302.6,rental,True,2024-09-10 15:04:29.880009
000049,213.52,insurance,True,2024-07-29 15:04:29.880009
000058,801.47,rental,True,2024-12-11 15:04:29.880009
000080,41.28,rental,True,2024-10-14 15:04:29.880009
000057,291.83,insurance,True,2024-08-25 15:04:29.880009
000070,645.84,groceries,True,2024-11-24 15:04:29.880009
000001,879.93,installments,False,2024-10-27 15:04:29.880009
000052,214.71,installments,False,2024-12-25 15:04:29.880009
000051,5564.6,mortgage loan,True,2024-09-01 15:04:29.880009
000068,796.4,taxes,True,2024-10-22 15:04:29.880009
000038,9946.79,investment,False,2024-11-17 15:04:29.880009
000061,447.79,installments,False,2024-07-07 15:04:29.880009
000006,123.39,utility,True,2024-08-28 15:04:29.880009
000006,385.31,telco,True,2024-11-06 15:04:29.880009
000000,467.64,insurance,True,2024-08-10 15:04:29.880009
000038,991.63,installments,False,2024-09-06 15:04:29.880009
000059,328.8,insurance,True,2024-09-04 15:04:29.880009
000064,5064.49,mortgage loan,True,2024-12-26 15:04:29.880009
000038,462.77,fashion,False,2024-09-02 15:04:29.880009
000053,594.69,insurance,True,2024-12-07 15:04:29.880009
000072,809.03,groceries,True,2024-10-22 15:04:29.880009
000007,724.07,telco,True,2024-07-13 15:04:29.880009
000041,965.18,telco,True,2024-10-04 15:04:29.880009
000033,919.58,insurance,True,2024-12-08 15:04:29.880009
000016,909.96,installments,False,2024-10-19 15:04:29.880009
000022,266.2,buy now pay later,False,2024-07-19 15:04:29.880009
000027,3894.54,mortgage loan,True,2024-11-09 15:04:29.880009
000063,51.41,credit card payment,False,2024-07-26 15:04:29.880009
000056,747.15,groceries,True,2024-11-08 15:04:29.880009
000058,829.97,telco,True,2024-11-03 15:04:29.880009
000080,595.13,installments,False,2024-07-15 15:04:29.880009
000066,2343.89,investment,False,2024-07-11 15:04:29.880009
000015,643.74,groceries,True,2024-09-10 15:04:29.880009
000008,272.0,credit card payment,False,2024-07-05 15:04:29.880009
000002,198.0,telco,True,2024-08-08 15:04:29.880009
000057,381.92,fashion,False,2024-12-14 15:04:29.880009
000049,996.66,insurance,True,2024-09-27 15:04:29.880009
000020,257.12,transportation,True,2024-12-03 15:04:29.880009
000038,884.59,telco,True,2024-12-01 15:04:29.880009
000028,115.95,insurance,True,2024-10-04 15:04:29.880009
000033,752.3,credit card payment,False,2024-11-22 15:04:29.880009
000068,759.51,taxes,True,2024-11-21 15:04:29.880009
000057,6378.26,mortgage loan,True,2024-11-20 15:04:29.880009
000020,321.24,installments,False,2024-12-08 15:04:29.880009
000038,360.4,groceries,True,2024-12-05 15:04:29.880009
000035,511.54,insurance,True,2024-12-20 15:04:29.880009
000009,257.86,taxes,True,2024-10-03 15:04:29.880009
000009,591.25,transportation,True,2024-10-01 15:04:29.880009
000070,164.9,buy now pay later,False,2024-09-19 15:04:29.880009
000062,338.56,food,True,2024-12-23 15:04:29.880009
000067,432.2,installments,False,2024-11-05 15:04:29.880009
000022,730.23,gym membership,False,2024-11-24 15:04:29.880009
000068,688.65,rental,True,2024-12-19 15:04:29.880009
000023,673.14,transportation,True,2024-08-18 15:04:29.880009
000078,111.39,utility,True,2024-10-05 15:04:29.880009
000033,853.9,utility,True,2024-10-26 15:04:29.880009
000071,771.67,taxes,True,2024-11-22 15:04:29.880009
000078,534.32,telco,True,2024-12-02 15:04:29.880009
000059,322.68,buy now pay later,False,2024-08-04 15:04:29.880009
000009,602.06,insurance,True,2024-10-14 15:04:29.880009
000081,438.22,buy now pay later,False,2024-07-21 15:04:29.880009
000064,252.27,groceries,True,2024-07-20 15:04:29.880009
000080,768.81,rental,True,2024-07-12 15:04:29.880009
000058,2419.29,mortgage loan,True,2024-07-05 15:04:29.880009
000059,6022.18,investment,False,2024-08-15 15:04:29.880009
000074,350.14,food,True,2024-11-09 15:04:29.880009
000022,4605.23,investment,False,2024-11-18 15:04:29.880009
000012,34.77,insurance,True,2024-09-18 15:04:29.880009
000012,699.52,insurance,True,2024-08-19 15:04:29.880009
000041,450.31,fashion,False,2024-08-12 15:04:29.880009
000012,42.39,taxes,True,2024-07-14 15:04:29.880009
000004,356.16,gym membership,False,2024-10-27 15:04:29.880009
000071,3324.15,investment,False,2024-10-27 15:04:29.880009
000061,764.41,rental,True,2024-09-16 15:04:29.880009
000072,1171.57,investment,False,2024-09-20 15:04:29.880009
000061,404.54,utility,True,2024-09-14 15:04:29.880009
000045,706.4,installments,False,2024-10-10 15:04:29.880009
000055,403.9,credit card payment,False,2024-10-25 15:04:29.880009
000066,79.8,buy now pay later,False,2024-11-04 15:04:29.880009
000050,464.63,gym membership,False,2024-12-10 15:04:29.880009
000045,423.79,buy now pay later,False,2024-11-03 15:04:29.880009
000021,957.08,food,True,2024-10-16 15:04:29.880009
000037,982.74,insurance,True,2024-08-06 15:04:29.880009
000082,156.27,groceries,True,2024-12-04 15:04:29.880009
000021,139.46,utility,True,2024-09-12 15:04:29.880009
000039,734.67,transportation,True,2024-07-20 15:04:29.880009
000019,8792.18,investment,False,2024-11-10 15:04:29.880009
000070,244.3,fashion,False,2024-10-21 15:04:29.880009
000067,595.06,groceries,True,2024-07-28 15:04:29.880009
000077,994.39,rental,True,2024-08-04 15:04:29.880009
000006,231.98,telco,True,2024-10-03 15:04:29.880009
000029,277.07,food,True,2024-08-06 15:04:29.880009
000002,903.42,telco,True,2024-09-06 15:04:29.880009
000032,145.17,rental,True,2024-11-26 15:04:29.880009
000014,889.21,rental,True,2024-12-13 15:04:29.880009
000000,228.24,transportation,True,2024-12-18 15:04:29.880009
000083,423.78,fashion,False,2024-07-27 15:04:29.880009
000014,378.92,transportation,True,2024-10-05 15:04:29.880009
000062,75.93,insurance,True,2024-11-21 15:04:29.880009
000014,705.67,telco,True,2024-08-11 15:04:29.880009
000051,477.38,taxes,True,2024-08-26 15:04:29.880009
000048,258.83,food,True,2024-07-22 15:04:29.880009
000013,729.97,insurance,True,2024-08-29 15:04:29.880009
000015,945.87,insurance,True,2024-11-24 15:04:29.880009
000031,443.78,groceries,True,2024-10-23 15:04:29.880009
000046,852.16,taxes,True,2024-12-25 15:04:29.880009
000059,5215.55,investment,False,2024-11-27 15:04:29.880009
000072,157.46,gym membership,False,2024-10-19 15:04:29.880009
000025,992.92,transportation,True,2024-07-15 15:04:29.880009
000065,470.24,rental,True,2024-09-26 15:04:29.880009
000000,973.38,transportation,True,2024-10-13 15:04:29.880009
000053,265.23,gym membership,False,2024-10-01 15:04:29.880009
000000,109.99,insurance,True,2024-09-09 15:04:29.880009
000067,138.77,installments,False,2024-12-15 15:04:29.880009
000068,663.56,gym membership,False,2024-12-02 15:04:29.880009
000001,405.0,insurance,True,2024-08-23 15:04:29.880009
000057,817.23,rental,True,2024-10-28 15:04:29.880009
000069,150.67,taxes,True,2024-11-23 15:04:29.880009
000057,442.74,taxes,True,2024-09-08 15:04:29.880009
000018,5896.74,mortgage loan,True,2024-09-26 15:04:29.880009
000028,557.17,installments,False,2024-08-03 15:04:29.880009
000051,571.19,credit card payment,False,2024-11-25 15:04:29.880009
000079,7183.42,investment,False,2024-09-27 15:04:29.880009
000038,253.33,gym membership,False,2024-12-09 15:04:29.880009
000023,3823.77,mortgage loan,True,2024-11-05 15:04:29.880009
000080,688.52,groceries,True,2024-08-20 15:04:29.880009
000001,2810.36,investment,False,2024-08-11 15:04:29.880009
000012,311.32,rental,True,2024-09-16 15:04:29.880009
000012,652.75,transportation,True,2024-09-04 15:04:29.880009
000018,7829.57,investment,False,2024-12-15 15:04:29.880009
000010,66.15,buy now pay later,False,2024-07-05 15:04:29.880009
000014,2935.21,investment,False,2024-12-14 15:04:29.880009
000016,650.83,installments,False,2024-09-03 15:04:29.880009
000064,48.13,credit card payment,False,2024-12-03 15:04:29.880009
000048,840.99,food,True,2024-09-23 15:04:29.880009
000035,3200.96,mortgage loan,True,2024-08-17 15:04:29.880009
000070,428.82,buy now pay later,False,2024-11-01 15:04:29.880009
000076,976.08,food,True,2024-07-15 15:04:29.880009
000064,360.48,buy now pay later,False,2024-11-04 15:04:29.880009
000001,254.18,buy now pay later,False,2024-11-23 15:04:29.880009
000011,174.7,transportation,True,2024-12-09 15:04:29.880009
000044,435.12,installments,False,2024-11-13 15:04:29.880009
000054,488.79,taxes,True,2024-08-09 15:04:29.880009
000081,806.56,telco,True,2024-09-20 15:04:29.880009
000078,527.89,transportation,True,2024-09-11 15:04:29.880009
000024,23.94,transportation,True,2024-09-11 15:04:29.880009
000083,8320.85,investment,False,2024-09-24 15:04:29.880009
000053,487.42,transportation,True,2024-11-04 15:04:29.880009
000021,3946.92,investment,False,2024-08-20 15:04:29.880009
000013,272.71,rental,True,2024-09-05 15:04:29.880009
000078,825.08,taxes,True,2024-10-31 15:04:29.880009
000068,720.61,groceries,True,2024-10-12 15:04:29.880009
000015,4875.9,investment,False,2024-10-05 15:04:29.880009
000023,1472.42,mortgage loan,True,2024-08-15 15:04:29.880009
000024,343.53,buy now pay later,False,2024-12-07 15:04:29.880009
000043,644.19,credit card payment,False,2024-11-27 15:04:29.880009
000010,970.26,rental,True,2024-08-04 15:04:29.880009
000034,882.18,transportation,True,2024-11-04 15:04:29.880009
000040,315.27,groceries,True,2024-10-13 15:04:29.880009
000028,289.5,buy now pay later,False,2024-11-13 15:04:29.880009
000068,1761.97,mortgage loan,True,2024-07-23 15:04:29.880009
000007,574.15,taxes,True,2024-10-22 15:04:29.880009
000009,7198.1,investment,False,2024-11-22 15:04:29.880009
000008,55.52,fashion,False,2024-10-10 15:04:29.880009
000012,386.37,fashion,False,2024-12-05 15:04:29.880009
000067,980.4,insurance,True,2024-07-21 15:04:29.880009
000067,552.47,taxes,True,2024-07-18 15:04:29.880009
000024,733.81,telco,True,2024-09-21 15:04:29.880009
000074,970.43,utility,True,2024-10-28 15:04:29.880009
000055,204.1,gym membership,False,2024-07-28 15:04:29.880009
000048,871.42,taxes,True,2024-07-29 15:04:29.880009
000065,7562.66,mortgage loan,True,2024-09-16 15:04:29.880009
000057,696.99,telco,True,2024-08-10 15:04:29.880009
000015,803.31,installments,False,2024-09-20 15:04:29.880009
000083,9188.1,investment,False,2024-12-12 15:04:29.880009
000045,895.58,gym membership,False,2024-07-22 15:04:29.880009
000038,530.56,groceries,True,2024-11-20 15:04:29.880009
000046,973.71,telco,True,2024-10-05 15:04:29.880009
000034,785.96,taxes,True,2024-08-27 15:04:29.880009
000018,7810.11,investment,False,2024-08-06 15:04:29.880009
000009,638.44,food,True,2024-09-16 15:04:29.880009
000021,125.89,buy now pay later,False,2024-12-18 15:04:29.880009
000050,758.4,transportation,True,2024-11-18 15:04:29.880009
000073,2727.13,mortgage loan,True,2024-09-17 15:04:29.880009
000067,789.45,gym membership,False,2024-07-20 15:04:29.880009
000069,259.53,transportation,True,2024-07-22 15:04:29.880009
000048,458.32,insurance,True,2024-11-04 15:04:29.880009
000032,330.42,telco,True,2024-07-25 15:04:29.880009
000069,983.83,rental,True,2024-11-24 15:04:29.880009
000065,711.5,credit card payment,False,2024-09-07 15:04:29.880009
000053,876.08,groceries,True,2024-11-22 15:04:29.880009
000054,424.48,buy now pay later,False,2024-07-10 15:04:29.880009
000030,252.08,fashion,False,2024-08-21 15:04:29.880009
000039,83.39,fashion,False,2024-07-08 15:04:29.880009
000004,751.98,utility,True,2024-12-07 15:04:29.880009
000067,766.78,credit card payment,False,2024-10-19 15:04:29.880009
000058,689.09,installments,False,2024-07-13 15:04:29.880009
000025,759.78,utility,True,2024-11-25 15:04:29.880009
000062,806.24,transportation,True,2024-12-09 15:04:29.880009
000048,424.48,taxes,True,2024-12-19 15:04:29.880009
000043,369.99,buy now pay later,False,2024-11-20 15:04:29.880009
000032,151.18,fashion,False,2024-10-10 15:04:29.880009
000074,287.8,insurance,True,2024-11-03 15:04:29.880009
000068,4885.44,mortgage loan,True,2024-09-19 15:04:29.880009
000011,239.87,taxes,True,2024-10-21 15:04:29.880009
000020,645.92,gym membership,False,2024-08-16 15:04:29.880009
000024,914.1,food,True,2024-12-05 15:04:29.880009
000034,350.14,insurance,True,2024-12-03 15:04:29.880009
000031,298.36,buy now pay later,False,2024-09-11 15:04:29.880009
000032,63.08,insurance,True,2024-11-11 15:04:29.880009
000030,661.03,insurance,True,2024-07-14 15:04:29.880009
000016,948.19,telco,True,2024-07-18 15:04:29.880009
000075,958.67,transportation,True,2024-08-04 15:04:29.880009
000025,978.94,groceries,True,2024-07-29 15:04:29.880009
000041,868.8,insurance,True,2024-09-12 15:04:29.880009
000065,1055.18,investment,False,2024-07-24 15:04:29.880009
000070,106.39,groceries,True,2024-10-18 15:04:29.880009
000013,223.79,credit card payment,False,2024-11-27 15:04:29.880009
000045,400.79,buy now pay later,False,2024-09-03 15:04:29.880009
000012,369.06,transportation,True,2024-07-24 15:04:29.880009
000064,5083.13,investment,False,2024-10-23 15:04:29.880009
000082,726.99,taxes,True,2024-09-05 15:04:29.880009
000025,310.24,fashion,False,2024-09-02 15:04:29.880009
000014,555.82,insurance,True,2024-12-27 15:04:29.880009
000019,912.49,groceries,True,2024-08-21 15:04:29.880009
000064,434.22,buy now pay later,False,2024-07-24 15:04:29.880009
000049,544.83,rental,True,2024-08-11 15:04:29.880009
000037,172.73,installments,False,2024-12-14 15:04:29.880009
000009,973.42,credit card payment,False,2024-07-22 15:04:29.880009
000055,191.04,groceries,True,2024-10-25 15:04:29.880009
000016,294.21,transportation,True,2024-11-20 15:04:29.880009
000035,270.32,utility,True,2024-09-19 15:04:29.880009
000060,918.7,utility,True,2024-07-26 15:04:29.880009
000008,600.17,transportation,True,2024-08-21 15:04:29.880009
000005,460.86,insurance,True,2024-11-20 15:04:29.880009
000018,981.01,utility,True,2024-07-18 15:04:29.880009
000047,956.63,food,True,2024-07-07 15:04:29.880009
000077,379.47,insurance,True,2024-07-26 15:04:29.880009
000022,184.91,fashion,False,2024-08-28 15:04:29.880009
000045,501.39,rental,True,2024-10-07 15:04:29.880009
000082,630.49,taxes,True,2024-12-16 15:04:29.880009
000076,680.29,telco,True,2024-07-05 15:04:29.880009
000030,496.1,rental,True,2024-10-19 15:04:29.880009
000081,329.2,food,True,2024-10-04 15:04:29.880009
000040,301.6,insurance,True,2024-11-21 15:04:29.880009
000021,255.44,insurance,True,2024-08-05 15:04:29.880009
000027,160.89,groceries,True,2024-09-11 15:04:29.880009
000029,664.07,insurance,True,2024-10-03 15:04:29.880009
000068,351.53,fashion,False,2024-08-06 15:04:29.880009
